No,Group,Post URL,Message,Score,Reason,PostDate (UTC+7),Contact,ScrapedAt (UTC+7)
1,"thaisolarcell","https://www.facebook.com/groups/thaisolarcell/posts/1298827045550691/","นครสวรค์แนะนำหน่อยค่ะ",9,"สนใจ/ซื้อ","2026-04-26 14:44","","2026-04-26 14:55:23"
2,"1671213103178339","https://www.facebook.com/groups/1671213103178339/posts/4066544916978467/","เซลล์แบตเตอรี่ ลิเธียมฟอตเฟต 3.2 v 100 A 
คัดเกรดสวยๆ  ir 0.20 ... ดูเพิ่มเติม",5,"กำลังพิจารณา","ตอบกลับเร็วมาก
 
40 นาที","","2026-04-26 14:55:23"
