No,Group,Post URL,Message,Score,Reason,PostDate (UTC+7),Contact,ScrapedAt (UTC+7)
1,"2317142971864047","https://www.facebook.com/groups/2317142971864047/posts/4356224827955841/","สนใจอยากติดโซล่าเซลล์ ใช้กับแอร์ สามตัวต้องใช้จ่ายเท่าไหร่ค่ะ แบบใช้ได้เลยค่ะ",9,"สนใจ/ซื้อ","2026-04-24 12:24","","2026-04-24 12:25:00"
2,"thaisolarcell","https://www.facebook.com/groups/thaisolarcell/posts/1297027162397346/","สวัสดีค่ะอยากสอบถาม ไฟบ้าน 1 เฟส
ตอนนี้มัดจำติด solar cell
solis hybrid 10kw 1 phase
dyness battery powerbrick sc 16kw
aiko ABC 22 แผง ... ดูเพิ่มเติม",3,"สอบถาม","2026-04-24 11:52","","2026-04-24 12:25:00"
